0.de.pool.ntp.org;47;0.000168;0.041512;0.027907;-0.279869
0.de.pool.ntp.org;48;0.000168;0.037500;0.009359;-0.263316
0.de.pool.ntp.org;49;0.000183;0.037500;0.017651;-0.271720
0.de.pool.ntp.org;50;0.000198;0.037500;0.009267;-0.263631
0.de.pool.ntp.org;51;0.000198;0.037500;0.014027;-0.268352
0.de.pool.ntp.org;52;0.000153;0.037500;0.014527;-0.263096
0.de.pool.ntp.org;53;0.000153;0.037500;0.012902;-0.267371
0.de.pool.ntp.org;54;0.000168;0.037279;0.010170;-0.264428
0.de.pool.ntp.org;55;0.000183;0.016767;0.014624;-0.258776
0.de.pool.ntp.org;56;0.000198;0.016767;0.016091;-0.260333
0.de.pool.ntp.org;57;0.000198;0.013647;0.014545;-0.269633
0.de.pool.ntp.org;58;0.000214;0.013656;0.016998;-0.272005
0.de.pool.ntp.org;59;0.000229;0.014790;0.009603;-0.264919
0.de.pool.ntp.org;60;0.000198;0.014790;0.010647;-0.265073
0.de.pool.ntp.org;61;0.000198;0.014790;0.014802;-0.270136
0.de.pool.ntp.org;62;0.000214;0.014790;0.014096;-0.259929
0.de.pool.ntp.org;63;0.000229;0.015404;0.009296;-0.264907
0.de.pool.ntp.org;64;0.000290;0.000000;0.023082;-0.270997
0.de.pool.ntp.org;65;0.000412;0.001310;0.022428;-0.271624
0.de.pool.ntp.org;66;0.019073;0.000000;0.010986;-0.265055
0.de.pool.ntp.org;67;0.019196;0.010005;0.015989;-0.260525
0.de.pool.ntp.org;68;0.019318;0.010005;0.012025;-0.263381
0.de.pool.ntp.org;69;0.019440;0.011781;0.010098;-0.265560
0.de.pool.ntp.org;70;0.019562;0.021543;0.020869;-0.266695
0.de.pool.ntp.org;71;0.019684;0.021543;0.016640;-0.272284
0.de.pool.ntp.org;72;0.019791;0.021543;0.010540;-0.265051
0.de.pool.ntp.org;73;0.019913;0.021543;0.017112;-0.258548
0.de.pool.ntp.org;74;0.020035;0.021543;0.014804;-0.270693
0.de.pool.ntp.org;75;0.020157;0.021543;0.015136;-0.260599
0.de.pool.ntp.org;76;0.020279;0.021543;0.016069;-0.272177
0.de.pool.ntp.org;77;0.020401;0.021946;0.009896;-0.266233
0.de.pool.ntp.org;78;0.020523;0.014431;0.015597;-0.260744
0.de.pool.ntp.org;79;0.020645;0.019621;0.019707;-0.267507
0.de.pool.ntp.org;80;0.020752;0.019621;0.010317;-0.266278
0.de.pool.ntp.org;81;0.020874;0.019621;0.015940;-0.272695
0.de.pool.ntp.org;82;0.020996;0.019621;0.010138;-0.266635
0.de.pool.ntp.org;83;0.021118;0.019621;0.010140;-0.266799
0.de.pool.ntp.org;84;0.021240;0.019621;0.009994;-0.266951
0.de.pool.ntp.org;85;0.021362;0.019425;0.010065;-0.267128
0.de.pool.ntp.org;86;0.021484;0.019425;0.014515;-0.266909
0.de.pool.ntp.org;87;0.021591;0.011893;0.010777;-0.268468
0.de.pool.ntp.org;88;0.021713;0.011893;0.010102;-0.267449
0.de.pool.ntp.org;89;0.021835;0.010864;0.015426;-0.272998
0.de.pool.ntp.org;90;0.021957;0.010940;0.009956;-0.267482
0.de.pool.ntp.org;91;0.022079;0.010940;0.011248;-0.268714
0.de.pool.ntp.org;92;0.022202;0.010940;0.015246;-0.262379
0.de.pool.ntp.org;93;0.022324;0.010940;0.010189;-0.267543
0.de.pool.ntp.org;94;0.022446;0.024397;0.022154;-0.268748
0.de.pool.ntp.org;95;0.022568;0.024397;0.020264;-0.278142
0.de.pool.ntp.org;96;0.022690;0.024397;0.011221;-0.269489
0.de.pool.ntp.org;97;0.022812;0.024397;0.010030;-0.268143
0.de.pool.ntp.org;98;0.022934;0.024249;0.011292;-0.267654
0.de.pool.ntp.org;99;0.023056;0.024261;0.010024;-0.268486
1.de.pool.ntp.org;0;0.042328;0.000000;0.014603;-0.298180
1.de.pool.ntp.org;1;0.042450;0.003760;0.016483;-0.301062
1.de.pool.ntp.org;2;0.042557;0.006654;0.013156;-0.297788
1.de.pool.ntp.org;3;0.042679;0.007035;0.012965;-0.297800
1.de.pool.ntp.org;4;0.042801;0.007035;0.013026;-0.297775
1.de.pool.ntp.org;5;0.042923;0.007035;0.016190;-0.301381
1.de.pool.ntp.org;6;0.043045;0.014527;0.020229;-0.305327
1.de.pool.ntp.org;7;0.043167;0.014527;0.018940;-0.293280
1.de.pool.ntp.org;8;0.043289;0.014919;0.012769;-0.298291
1.de.pool.ntp.org;9;0.043411;0.018738;0.022138;-0.293018
1.de.pool.ntp.org;10;0.043518;0.018738;0.013669;-0.299296
1.de.pool.ntp.org;11;0.043640;0.018738;0.013016;-0.298617
1.de.pool.ntp.org;12;0.043762;0.018738;0.016348;-0.301994
1.de.pool.ntp.org;13;0.043900;0.018738;0.018104;-0.296585
1.de.pool.ntp.org;14;0.044022;0.018738;0.019264;-0.305311
1.de.pool.ntp.org;15;0.044144;0.018738;0.018804;-0.293081
1.de.pool.ntp.org;16;0.044266;0.018244;0.018575;-0.304670
1.de.pool.ntp.org;17;0.044373;0.012789;0.012870;-0.299361
1.de.pool.ntp.org;18;0.044495;0.013562;0.019651;-0.304614
1.de.pool.ntp.org;19;0.044617;0.014416;0.020078;-0.306726
1.de.pool.ntp.org;20;0.044739;0.023389;0.024564;-0.300344
1.de.pool.ntp.org;21;0.044861;0.023389;0.014765;-0.297828
1.de.pool.ntp.org;22;0.044983;0.023389;0.013026;-0.299770
1.de.pool.ntp.org;23;0.045105;0.023389;0.021105;-0.293756
1.de.pool.ntp.org;24;0.045212;0.023389;0.013043;-0.300040
1.de.pool.ntp.org;25;0.045334;0.023353;0.012888;-0.300173
1.de.pool.ntp.org;26;0.045456;0.023353;0.017644;-0.304937
1.de.pool.ntp.org;27;0.045578;0.023353;0.013305;-0.300834
1.de.pool.ntp.org;28;0.045700;0.018029;0.021902;-0.298924
1.de.pool.ntp.org;29;0.045822;0.018029;0.015506;-0.303195
1.de.pool.ntp.org;30;0.045944;0.018029;0.014743;-0.301742
1.de.pool.ntp.org;31;0.046066;0.018029;0.015170;-0.303085
1.de.pool.ntp.org;32;0.046188;0.018029;0.021540;-0.300139
1.de.pool.ntp.org;33;0.046310;0.017194;0.020554;-0.294080
1.de.pool.ntp.org;34;0.046432;0.018662;0.012571;-0.300756
1.de.pool.ntp.org;35;0.046555;0.018662;0.018422;-0.306665
1.de.pool.ntp.org;36;0.046677;0.017938;0.014595;-0.302777
1.de.pool.ntp.org;37;0.046799;0.017938;0.017025;-0.305345
1.de.pool.ntp.org;38;0.046921;0.017938;0.013071;-0.301421
1.de.pool.ntp.org;39;0.047028;0.017938;0.012826;-0.301573
1.de.pool.ntp.org;40;0.047150;0.015965;0.019298;-0.295281
1.de.pool.ntp.org;41;0.047272;0.013454;0.013109;-0.301857
1.de.pool.ntp.org;42;0.047394;0.012944;0.014186;-0.303210
1.de.pool.ntp.org;43;0.047516;0.012944;0.014404;-0.303476
1.de.pool.ntp.org;44;0.047638;0.012944;0.012929;-0.302124
1.de.pool.ntp.org;45;0.047760;0.016515;0.021083;-0.294115
1.de.pool.ntp.org;46;0.047867;0.016515;0.017687;-0.297563
1.de.pool.ntp.org;47;0.047989;0.016308;0.012996;-0.302399
1.de.pool.ntp.org;48;0.048111;0.016529;0.012819;-0.302579
1.de.pool.ntp.org;49;0.048233;0.016529;0.016709;-0.306446
1.de.pool.ntp.org;50;0.048355;0.016529;0.012832;-0.302850
1.de.pool.ntp.org;51;0.048477;0.016529;0.013000;-0.302895
1.de.pool.ntp.org;52;0.048599;0.016529;0.019259;-0.307407
1.de.pool.ntp.org;53;0.048721;0.012881;0.014611;-0.304123
1.de.pool.ntp.org;54;0.048828;0.012881;0.013629;-0.303960
1.de.pool.ntp.org;55;0.016907;0.012881;0.012892;-0.303351
1.de.pool.ntp.org;56;0.017029;0.023384;0.024524;-0.309355
1.de.pool.ntp.org;57;0.017166;0.023384;0.019212;-0.302128
1.de.pool.ntp.org;58;0.017288;0.023263;0.019071;-0.309828
1.de.pool.ntp.org;59;0.017410;0.023263;0.017765;-0.298947
1.de.pool.ntp.org;60;0.017532;0.023263;0.012893;-0.303858
1.de.pool.ntp.org;61;0.017654;0.023983;0.012532;-0.303834
1.de.pool.ntp.org;62;0.017761;0.023983;0.013030;-0.304045
1.de.pool.ntp.org;63;0.017883;0.023983;0.012976;-0.304137
1.de.pool.ntp.org;64;0.018005;0.013359;0.012901;-0.304227
1.de.pool.ntp.org;65;0.018127;0.013078;0.014472;-0.305795
1.de.pool.ntp.org;66;0.018250;0.010464;0.014918;-0.302628
1.de.pool.ntp.org;67;0.018372;0.004771;0.012781;-0.304662
1.de.pool.ntp.org;68;0.018494;0.004771;0.012841;-0.304669
1.de.pool.ntp.org;69;0.018600;0.004273;0.013065;-0.304944
1.de.pool.ntp.org;70;0.018723;0.041630;0.033596;-0.316640
1.de.pool.ntp.org;71;0.018845;0.041630;0.015388;-0.305489
1.de.pool.ntp.org;72;0.018967;0.041630;0.013099;-0.305380
1.de.pool.ntp.org;73;0.019089;0.041630;0.012897;-0.305255
1.de.pool.ntp.org;74;0.019211;0.041630;0.012846;-0.305404
1.de.pool.ntp.org;75;0.019333;0.041511;0.019655;-0.298642
1.de.pool.ntp.org;76;0.019455;0.041500;0.012918;-0.305622
1.de.pool.ntp.org;77;0.019562;0.041500;0.013012;-0.305615
1.de.pool.ntp.org;78;0.019684;0.014261;0.019977;-0.299436
1.de.pool.ntp.org;79;0.019806;0.014261;0.012857;-0.305932
1.de.pool.ntp.org;80;0.019928;0.014261;0.013003;-0.305977
1.de.pool.ntp.org;81;0.020050;0.014261;0.018346;-0.300545
1.de.pool.ntp.org;82;0.020187;0.014240;0.013116;-0.306218
1.de.pool.ntp.org;83;0.020309;0.014240;0.012938;-0.306234
1.de.pool.ntp.org;84;0.020416;0.014240;0.017037;-0.310534
1.de.pool.ntp.org;85;0.020538;0.014240;0.013024;-0.306464
1.de.pool.ntp.org;86;0.020660;0.014741;0.020227;-0.301570
1.de.pool.ntp.org;87;0.020782;0.014577;0.013147;-0.306502
1.de.pool.ntp.org;88;0.020905;0.014725;0.012864;-0.306777
1.de.pool.ntp.org;89;0.021027;0.014725;0.020217;-0.299544
1.de.pool.ntp.org;90;0.021149;0.014725;0.019257;-0.305873
1.de.pool.ntp.org;91;0.021255;0.014725;0.018476;-0.301667
1.de.pool.ntp.org;92;0.021378;0.014725;0.012961;-0.307222
1.de.pool.ntp.org;93;0.021500;0.014788;0.012833;-0.307292
1.de.pool.ntp.org;94;0.021622;0.014768;0.018123;-0.303015
1.de.pool.ntp.org;95;0.021744;0.014768;0.017472;-0.312195
1.de.pool.ntp.org;96;0.021866;0.014768;0.012886;-0.307675
1.de.pool.ntp.org;97;0.021988;0.012848;0.014060;-0.308082
1.de.pool.ntp.org;98;0.022110;0.013247;0.019457;-0.313924
1.de.pool.ntp.org;99;0.022217;0.013247;0.012942;-0.308033
2.de.pool.ntp.org;0;0.026810;0.000000;0.007622;-0.309571
2.de.pool.ntp.org;1;0.026917;0.008198;0.011721;-0.305341
2.de.pool.ntp.org;2;0.027039;0.009295;0.012269;-0.304858
2.de.pool.ntp.org;3;0.027161;0.010739;0.006900;-0.310115
2.de.pool.ntp.org;4;0.027283;0.010739;0.009657;-0.310511
2.de.pool.ntp.org;5;0.027405;0.010739;0.007313;-0.310178
2.de.pool.ntp.org;6;0.027527;0.010818;0.012309;-0.305236
2.de.pool.ntp.org;7;0.027649;0.010818;0.006971;-0.310809
2.de.pool.ntp.org;8;0.027771;0.010818;0.007954;-0.311665
2.de.pool.ntp.org;9;0.027878;0.010818;0.007843;-0.311718
2.de.pool.ntp.org;10;0.028000;0.010906;0.006856;-0.311041
2.de.pool.ntp.org;11;0.028122;0.014191;0.013951;-0.316859
2.de.pool.ntp.org;12;0.028244;0.014191;0.006869;-0.310978
2.de.pool.ntp.org;13;0.028366;0.014191;0.009276;-0.313643
2.de.pool.ntp.org;14;0.028488;0.014191;0.012069;-0.306043
2.de.pool.ntp.org;15;0.028610;0.014191;0.007882;-0.311360
2.de.pool.ntp.org;16;0.028717;0.014191;0.011561;-0.307146
2.de.pool.ntp.org;17;0.028839;0.014191;0.009665;-0.309011
2.de.pool.ntp.org;18;0.028961;0.014164;0.012150;-0.316896
2.de.pool.ntp.org;19;0.029083;0.010561;0.010430;-0.308920
2.de.pool.ntp.org;20;0.029221;0.010568;0.006866;-0.312032
2.de.pool.ntp.org;21;0.029343;0.010568;0.009132;-0.309906
2.de.pool.ntp.org;22;0.029465;0.010568;0.008148;-0.313342
2.de.pool.ntp.org;23;0.029572;0.021946;0.017839;-0.301145
2.de.pool.ntp.org;24;0.029694;0.021946;0.006919;-0.312268
2.de.pool.ntp.org;25;0.029816;0.021946;0.010570;-0.308945
2.de.pool.ntp.org;26;0.029938;0.021946;0.009118;-0.310197
2.de.pool.ntp.org;27;0.030060;0.021946;0.013286;-0.307823
2.de.pool.ntp.org;28;0.030182;0.021923;0.006878;-0.312639
2.de.pool.ntp.org;29;0.030304;0.021923;0.011679;-0.308132
2.de.pool.ntp.org;30;0.030426;0.021923;0.008036;-0.314148
2.de.pool.ntp.org;31;0.030533;0.012816;0.007352;-0.312610
2.de.pool.ntp.org;32;0.030655;0.012816;0.007637;-0.313956
2.de.pool.ntp.org;33;0.030777;0.013045;0.006763;-0.313209
2.de.pool.ntp.org;34;0.030899;0.013045;0.007182;-0.313727
2.de.pool.ntp.org;35;0.031021;0.009831;0.006842;-0.313387
2.de.pool.ntp.org;36;0.031143;0.021770;0.017648;-0.313527
2.de.pool.ntp.org;37;0.031265;0.021770;0.007598;-0.314405
2.de.pool.ntp.org;38;0.031372;0.021770;0.006850;-0.313755
2.de.pool.ntp.org;39;0.031494;0.021770;0.006785;-0.313663
2.de.pool.ntp.org;40;0.031616;0.021770;0.007604;-0.314223
2.de.pool.ntp.org;41;0.031738;0.021726;0.012405;-0.319612
2.de.pool.ntp.org;42;0.031860;0.021726;0.006996;-0.314219
2.de.pool.ntp.org;43;0.031982;0.021726;0.011281;-0.309404
2.de.pool.ntp.org;44;0.032104;0.011239;0.006830;-0.314356
2.de.pool.ntp.org;45;0.032211;0.011239;0.006955;-0.314360
2.de.pool.ntp.org;46;0.032333;0.011239;0.010945;-0.310697
2.de.pool.ntp.org;47;0.032455;0.011148;0.009925;-0.311202
2.de.pool.ntp.org;48;0.032578;0.011148;0.006945;-0.314692
2.de.pool.ntp.org;49;0.032700;0.012767;0.013214;-0.310641
2.de.pool.ntp.org;50;0.032837;0.013604;0.013633;-0.308605
2.de.pool.ntp.org;51;0.032959;0.013604;0.006966;-0.315204
2.de.pool.ntp.org;52;0.033081;0.013375;0.012075;-0.320433
2.de.pool.ntp.org;53;0.033188;0.013375;0.009138;-0.312911
2.de.pool.ntp.org;54;0.033310;0.013375;0.006993;-0.315202
2.de.pool.ntp.org;55;0.033432;0.013375;0.012297;-0.320796
2.de.pool.ntp.org;56;0.033554;0.013333;0.007251;-0.316037
2.de.pool.ntp.org;57;0.033676;0.013333;0.013214;-0.313394
2.de.pool.ntp.org;58;0.033798;0.012496;0.010303;-0.318814
2.de.pool.ntp.org;59;0.033920;0.012441;0.011194;-0.320324
2.de.pool.ntp.org;60;0.034027;0.012441;0.011386;-0.311657
2.de.pool.ntp.org;61;0.034149;0.017262;0.015624;-0.319790
2.de.pool.ntp.org;62;0.034271;0.017950;0.006649;-0.316445
2.de.pool.ntp.org;63;0.034393;0.017950;0.006912;-0.316335
2.de.pool.ntp.org;64;0.034515;0.017950;0.006887;-0.316398
2.de.pool.ntp.org;65;0.034637;0.034055;0.023677;-0.332571
2.de.pool.ntp.org;66;0.034760;0.034055;0.010390;-0.313079
2.de.pool.ntp.org;67;0.034866;0.034055;0.008789;-0.315718
2.de.pool.ntp.org;68;0.034988;0.034055;0.007221;-0.316982
2.de.pool.ntp.org;69;0.035110;0.034055;0.007576;-0.316399
2.de.pool.ntp.org;70;0.035233;0.033581;0.011618;-0.321589
2.de.pool.ntp.org;71;0.035355;0.033581;0.010344;-0.313807
2.de.pool.ntp.org;72;0.035477;0.032912;0.011159;-0.313430
2.de.pool.ntp.org;73;0.035614;0.021601;0.018022;-0.320830
2.de.pool.ntp.org;74;0.035736;0.021601;0.012453;-0.312376
2.de.pool.ntp.org;75;0.035843;0.021601;0.009210;-0.318136
2.de.pool.ntp.org;76;0.035965;0.020891;0.012249;-0.321412
2.de.pool.ntp.org;77;0.036087;0.022365;0.006839;-0.317670
2.de.pool.ntp.org;78;0.036209;0.022365;0.006840;-0.317817
2.de.pool.ntp.org;79;0.036331;0.022532;0.006756;-0.317890
2.de.pool.ntp.org;80;0.036453;0.022532;0.011666;-0.315120
2.de.pool.ntp.org;81;0.036575;0.011394;0.009221;-0.315726
2.de.pool.ntp.org;82;0.036682;0.010987;0.012225;-0.313006
2.de.pool.ntp.org;83;0.036804;0.010987;0.006870;-0.318415
2.de.pool.ntp.org;84;0.036926;0.010938;0.008946;-0.320396
2.de.pool.ntp.org;85;0.037048;0.010938;0.011441;-0.316282
2.de.pool.ntp.org;86;0.037170;0.023000;0.018256;-0.318933
2.de.pool.ntp.org;87;0.016266;0.022771;0.012244;-0.324129
2.de.pool.ntp.org;88;0.016388;0.022771;0.012301;-0.313735
2.de.pool.ntp.org;89;0.016510;0.022779;0.006866;-0.319039
2.de.pool.ntp.org;90;0.016617;0.022779;0.006969;-0.318905
2.de.pool.ntp.org;91;0.016739;0.022779;0.006975;-0.319060
2.de.pool.ntp.org;92;0.016861;0.022779;0.006898;-0.319165
2.de.pool.ntp.org;93;0.016983;0.022779;0.008391;-0.320700
2.de.pool.ntp.org;94;0.017105;0.010869;0.006871;-0.318895
2.de.pool.ntp.org;95;0.017227;0.010869;0.011490;-0.318493
2.de.pool.ntp.org;96;0.017349;0.024386;0.019060;-0.331833
2.de.pool.ntp.org;97;0.017471;0.024378;0.006893;-0.319681
2.de.pool.ntp.org;98;0.017578;0.024378;0.008724;-0.321504
2.de.pool.ntp.org;99;0.017700;0.024378;0.007878;-0.321273
3.de.pool.ntp.org;0;0.001312;0.000000;0.006243;-0.322259
3.de.pool.ntp.org;1;0.001328;0.006821;0.009654;-0.318322
3.de.pool.ntp.org;2;0.001328;0.015258;0.013872;-0.333567
3.de.pool.ntp.org;3;0.001343;0.016485;0.005630;-0.327191
3.de.pool.ntp.org;4;0.001343;0.016485;0.008416;-0.330038
3.de.pool.ntp.org;5;0.001358;0.016485;0.007613;-0.328712
3.de.pool.ntp.org;6;0.001358;0.020400;0.003672;-0.325109
3.de.pool.ntp.org;7;0.001373;0.020400;0.006453;-0.322389
3.de.pool.ntp.org;8;0.001373;0.020400;0.003798;-0.325410
3.de.pool.ntp.org;9;0.001389;0.020400;0.005437;-0.327216
3.de.pool.ntp.org;10;0.001404;0.009488;0.005589;-0.327380
3.de.pool.ntp.org;11;0.000275;0.009488;0.003746;-0.325613
3.de.pool.ntp.org;12;0.000275;0.014582;0.010963;-0.321386
3.de.pool.ntp.org;13;0.000290;0.023762;0.015553;-0.332191
3.de.pool.ntp.org;14;0.000290;0.023616;0.010239;-0.321854
3.de.pool.ntp.org;15;0.000305;0.023616;0.003767;-0.325953
3.de.pool.ntp.org;16;0.000305;0.023616;0.006657;-0.328923
3.de.pool.ntp.org;17;0.000320;0.023616;0.008336;-0.330891
3.de.pool.ntp.org;18;0.000336;0.023616;0.007668;-0.322519
3.de.pool.ntp.org;19;0.000336;0.023932;0.003587;-0.326403
3.de.pool.ntp.org;20;0.000351;0.023932;0.006352;-0.323660
3.de.pool.ntp.org;21;0.000351;0.013302;0.003607;-0.326561
3.de.pool.ntp.org;22;0.000366;0.009497;0.004810;-0.327950
3.de.pool.ntp.org;23;0.000366;0.011300;0.009238;-0.321342
3.de.pool.ntp.org;24;0.000381;0.015103;0.011139;-0.319715
3.de.pool.ntp.org;25;0.000381;0.015103;0.003850;-0.327232
3.de.pool.ntp.org;26;0.000397;0.015103;0.006566;-0.330055
3.de.pool.ntp.org;27;0.000412;0.021669;0.014441;-0.327220
3.de.pool.ntp.org;28;0.000412;0.021669;0.003708;-0.327494
3.de.pool.ntp.org;29;0.000427;0.021467;0.009117;-0.322093
3.de.pool.ntp.org;30;0.000427;0.021800;0.003542;-0.327665
3.de.pool.ntp.org;31;0.000443;0.021800;0.008981;-0.332995
3.de.pool.ntp.org;32;0.000443;0.021800;0.005352;-0.326093
3.de.pool.ntp.org;33;0.000458;0.021800;0.003765;-0.327894
3.de.pool.ntp.org;34;0.000458;0.021800;0.003678;-0.328052
3.de.pool.ntp.org;35;0.000473;0.011152;0.004031;-0.328542
3.de.pool.ntp.org;36;0.000488;0.011152;0.003871;-0.328154
3.de.pool.ntp.org;37;0.000488;0.010879;0.004749;-0.327097
3.de.pool.ntp.org;38;0.000504;0.010607;0.004514;-0.329024
3.de.pool.ntp.org;39;0.000504;0.003349;0.003681;-0.328429
3.de.pool.ntp.org;40;0.000519;0.006354;0.006855;-0.325498
3.de.pool.ntp.org;41;0.000519;0.006354;0.003842;-0.328716
3.de.pool.ntp.org;42;0.000534;0.010270;0.008816;-0.330174
3.de.pool.ntp.org;43;0.000534;0.012918;0.010140;-0.325462
3.de.pool.ntp.org;44;0.000549;0.012918;0.007975;-0.324694
3.de.pool.ntp.org;45;0.000565;0.012918;0.004020;-0.329440
3.de.pool.ntp.org;46;0.000565;0.012918;0.005023;-0.330438
3.de.pool.ntp.org;47;0.000580;0.012597;0.003895;-0.329221
3.de.pool.ntp.org;48;0.000580;0.012597;0.006011;-0.327115
3.de.pool.ntp.org;49;0.000595;0.012999;0.003641;-0.329405
3.de.pool.ntp.org;50;0.000595;0.012999;0.003644;-0.329629
3.de.pool.ntp.org;51;0.000610;0.018565;0.012923;-0.331025
3.de.pool.ntp.org;52;0.000610;0.018565;0.011838;-0.337688
3.de.pool.ntp.org;53;0.000626;0.018565;0.003709;-0.329846
3.de.pool.ntp.org;54;0.000641;0.018565;0.003731;-0.329942
3.de.pool.ntp.org;55;0.000641;0.018565;0.005882;-0.328318
3.de.pool.ntp.org;56;0.000656;0.018565;0.007513;-0.327774
3.de.pool.ntp.org;57;0.000656;0.018559;0.003665;-0.330315
3.de.pool.ntp.org;58;0.000671;0.018516;0.004234;-0.330915
3.de.pool.ntp.org;59;0.000671;0.016346;0.007677;-0.326619
3.de.pool.ntp.org;60;0.000687;0.008023;0.003810;-0.330510
3.de.pool.ntp.org;61;0.000687;0.008096;0.003629;-0.330646
3.de.pool.ntp.org;62;0.000702;0.008096;0.003720;-0.330724
3.de.pool.ntp.org;63;0.000717;0.008096;0.007413;-0.327227
3.de.pool.ntp.org;64;0.000717;0.013069;0.010163;-0.326759
3.de.pool.ntp.org;65;0.000732;0.013069;0.004000;-0.331203
3.de.pool.ntp.org;66;0.000732;0.016772;0.012015;-0.337783
3.de.pool.ntp.org;67;0.000748;0.016772;0.004779;-0.332432
3.de.pool.ntp.org;68;0.000748;0.016772;0.003807;-0.331404
3.de.pool.ntp.org;69;0.000763;0.016593;0.003718;-0.331452
3.de.pool.ntp.org;70;0.000763;0.016593;0.003788;-0.331568
3.de.pool.ntp.org;71;0.000778;0.016764;0.003633;-0.331872
3.de.pool.ntp.org;72;0.000793;0.016764;0.003805;-0.331681
3.de.pool.ntp.org;73;0.000793;0.016764;0.003927;-0.331757
3.de.pool.ntp.org;74;0.000809;0.006916;0.007090;-0.334752
3.de.pool.ntp.org;75;0.000809;0.010008;0.008636;-0.328432
3.de.pool.ntp.org;76;0.000824;0.010008;0.007504;-0.336158
3.de.pool.ntp.org;77;0.000824;0.010008;0.006492;-0.329553
3.de.pool.ntp.org;78;0.000839;0.010008;0.004769;-0.333304
3.de.pool.ntp.org;79;0.000854;0.009663;0.008059;-0.328210
3.de.pool.ntp.org;80;0.000854;0.009418;0.004453;-0.331829
3.de.pool.ntp.org;81;0.000870;0.009900;0.003687;-0.332764
3.de.pool.ntp.org;82;0.000870;0.009900;0.007887;-0.328379
3.de.pool.ntp.org;83;0.000885;0.016121;0.011747;-0.338457
3.de.pool.ntp.org;84;0.000885;0.016121;0.005870;-0.335132
3.de.pool.ntp.org;85;0.000900;0.016598;0.003448;-0.333228
3.de.pool.ntp.org;86;0.000900;0.016598;0.004095;-0.333832
3.de.pool.ntp.org;87;0.000916;0.016598;0.004519;-0.333982
